cid	uid	sessionid	qid	dqid	q_s_id	log_q_ts	q_detail
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	11	115A1E17-7B8E-C9EA-7FED-E8A156E78CAD	0	1584246690	{"level":4,"stage":2,"knivesThrown":140,"time":40.116666666666,"levelTime":34.483333333333,"levelKnivesThrown":137,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	A22D78D5-6135-24D4-5F02-5937848844F4	1	1584246749	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	03594417-7DCE-7D21-EF62-0CB3680FC1B8	1	1584246753	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	03594417-7DCE-7D21-EF62-0CB3680FC1B8	0	1584246757	{"level":1,"stage":1,"knivesThrown":3,"time":3.4166666666667,"levelTime":3.4166666666667,"levelKnivesThrown":3,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	2	8E6EDDC0-2BB3-F050-6CF6-82A732C4BB78	1	1584246757	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	BC9336F9-227D-576C-B808-F3338E06B4BB	1	1584246760	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"2","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	9321C19D-8FFC-A908-845B-5DA255B34A58	1	1584246762	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"3","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	2A899AA7-F107-1512-8FC4-9651E0C4750A	1	1584246765	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"4","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	B917FF4F-578A-B40C-916D-C003CB951EB6	1	1584246769	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"5","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	18DBDD1C-0BDE-337D-71E5-A2195BC15D25	1	1584246773	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"6","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	2EB428B9-5143-2372-9ED8-DE4B51AD6A4F	1	1584246777	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"7","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	94FA361A-E9CE-3995-1904-51D8244E8022	1	1584246780	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"8","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	94FA361A-E9CE-3995-1904-51D8244E8022	0	1584246782	{"level":1,"stage":1,"knivesThrown":3,"time":2.2666666666667,"levelTime":2.2666666666667,"levelKnivesThrown":3,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	2	506FF1FE-8579-E4E7-5B83-B90FCD9B8F68	1	1584246782	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"1","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	024158EC-8830-5CB1-2668-E63E046EBE3B	1	1584246787	{"level":1,"stage":1,"hasCompleted":false,"replayCount":"9","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	2	414CA690-6FFE-3A1B-6CEA-35FE7E829294	1	1584246791	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"2","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	1	024158EC-8830-5CB1-2668-E63E046EBE3B	0	1584246791	{"level":1,"stage":1,"knivesThrown":3,"time":3.2833333333333,"levelTime":3.2833333333333,"levelKnivesThrown":3,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	2	414CA690-6FFE-3A1B-6CEA-35FE7E829294	0	1584246795	{"level":1,"stage":2,"knivesThrown":9,"time":7.2833333333333,"levelTime":4,"levelKnivesThrown":6,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	3	87CE6766-6942-ED1C-0182-58F18B496D7C	1	1584246795	{"level":1,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	3	87CE6766-6942-ED1C-0182-58F18B496D7C	0	1584246805	{"level":1,"stage":3,"knivesThrown":20,"time":17.316666666667,"levelTime":10.033333333333,"levelKnivesThrown":11,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":13,"timeStar":false,"knivesStar":false}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	4	23DFB24D-6D67-25E6-A969-785BB337C6F6	1	1584246809	{"level":2,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	5	D0644A8A-D98F-181C-6458-E4F7AD2D0D08	1	1584246824	{"level":2,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	4	23DFB24D-6D67-25E6-A969-785BB337C6F6	0	1584246824	{"level":2,"stage":1,"knivesThrown":9,"time":13.766666666667,"levelTime":13.766666666667,"levelKnivesThrown":9,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	5	D0644A8A-D98F-181C-6458-E4F7AD2D0D08	0	1584246835	{"level":2,"stage":2,"knivesThrown":15,"time":24.383333333333,"levelTime":10.616666666667,"levelKnivesThrown":6,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	6	A7C41281-4ED6-6B33-C696-7F6E818DFF9B	1	1584246835	{"level":2,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	6	A7C41281-4ED6-6B33-C696-7F6E818DFF9B	0	1584246854	{"level":2,"stage":3,"knivesThrown":27,"time":43.283333333332,"levelTime":18.9,"levelKnivesThrown":12,"throwerSpeed":225,"completeStar":true,"timePar":25,"knivesPar":17,"timeStar":false,"knivesStar":false}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	7	85ABCE1F-C1D1-DBA8-325A-7798AC363DAE	1	1584246855	{"level":3,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	7	85ABCE1F-C1D1-DBA8-325A-7798AC363DAE	0	1584246865	{"level":3,"stage":1,"knivesThrown":6,"time":9.7666666666667,"levelTime":9.7666666666667,"levelKnivesThrown":6,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	8	04980B57-7AB7-6BF5-1670-70C172A7E963	1	1584246865	{"level":3,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	9	BF66D314-689B-D0E2-3C38-12DB7492C7D6	1	1584246876	{"level":3,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	8	04980B57-7AB7-6BF5-1670-70C172A7E963	0	1584246876	{"level":3,"stage":2,"knivesThrown":12,"time":20.516666666667,"levelTime":10.75,"levelKnivesThrown":6,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	9	BF66D314-689B-D0E2-3C38-12DB7492C7D6	0	1584246888	{"level":3,"stage":3,"knivesThrown":20,"time":31.816666666666,"levelTime":11.3,"levelKnivesThrown":8,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":10,"timeStar":false,"knivesStar":false}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	10	9E680738-906D-6405-EBAE-C627116563BB	1	1584246890	{"level":4,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	10	9E680738-906D-6405-EBAE-C627116563BB	0	1584246901	{"level":4,"stage":1,"knivesThrown":6,"time":10.483333333333,"levelTime":10.483333333333,"levelKnivesThrown":6,"throwerSpeed":225}
8	4E31B531-3DF0-E09C-0D96-092CF57D5733	E5868B7E-7306-8A04-6897-B2B2BBE876B9	11	D5764E3E-2865-9D54-5C99-240BB8C1ACF4	1	1584246901	{"level":4,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
